HOMD.org Taxon Data::Site/Status Filter applied Date: 2022-08-12
HMT_ID	Domain	Phylum	Class	Order	Family	Genus	Species	Status	Body_site	Warning	Type_strain	16S_rRNA	Clone_count	Clone_%	Clone_rank	Synonyms	NCBI_taxon_id	NCBI_pubmed_count	NCBI_nucleotide_count	NCBI_protein_count	Genome_ID	General_info	Cultivability	Phenotypic_characteristics	Prevalence	Disease	References
874	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	Absconditabacteria_(SR1)_[G-1]	bacterium_HMT_874	Phylotype	Oral	0							221235	0	0	0	SEQF2626						
875	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	Absconditabacteria_(SR1)_[G-1]	bacterium_HMT_875	Phylotype	Oral	0							221235	0	0	0							
876	Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiales_[F-3]	Clostridiales_[F-3][G-1]	bacterium_HMT_876	Unnamed	Unassigned	0						F0540	186802	0	0	0	SEQF2456						
877	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Schaalia	sp._HMT_877	Unnamed	Oral	0						Actinomyces sp. HMT-877	1227263	0	878	5029	SEQF2313	The genus Actinomyces was broken up into multiple genera including Schaalia by Nouioui et al 2018 doi: 10.3389/fmicb.2018.02007.					
878	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp._HMT_878	Unnamed	Oral	0							1316596	0	0	0	SEQF3059						
879	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp._HMT_879	Unnamed	Oral	0							1227267	0	340	4876	SEQF2353						
880	Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	durans	Named	Unassigned	0	ATCC 19432	AJ420801				Streptococcus durans	53345	199	1137	15729	SEQF2417 | SEQF2484 | SEQF2534						
881	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	buchneri	Named	Unassigned	0	ATCC 4005	AB205055					1581	155	535	18875	SEQF2418 | SEQF2427 | SEQF2428						
882	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	panis	Named	Oral	0	CCUG 37482	X94230					47493	27	56	40	SEQF2809						
883	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactiplantibacillus	pentosus	Named	Unassigned	0	ATCC 8041	D79211					1589	231	443	10605	SEQF2419						
884	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lentilactobacillus	rapi	Named	Unassigned	0	DSM 19907 | YIT 11204	NR_041659					481723	5	15	4	SEQF2810						
885	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	scopos	Named	Oral	0	CCUG 57945 | DSM 22613 | JCM 17725 | W2052	AB683253				Prevotetella genomosp. T2 strain W1435	589437	1	232	1974	SEQF2686 | SEQF2922 | SEQF3682						
886	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	cristatus	Named	Oral	0	CCUG 48365 | DSM 19165 | LMG 21535	AY099095					45634	20	37	6098	SEQF2520	2017-09-08 (TC) This species was renamed to <a href='http://www.homd.org/taxon=578'><I>Streptococcus cristatus</i> (HOT578)</a> based on the genomic study published by Jensen et. al. (2016). <a href='http://ijs.microbiologyresearch.org/content/journal/ijsem/10.1099/ijsem.0.001433'>http://ijs.microbiologyresearch.org/content/journal/ijsem/10.1099/ijsem.0.001433</a>. However since the 16S rRNA sequence AY099095 that represents HOT886 is outside the HOT578 clade on the 16S rRNA phylogenetic tree this sequence may represent a distinct strain for the species we retained this HOT but change the name to 'Streptococcus cristatus clade oligofermentans' so that future sequencing study can distinguish this sequences from others of this species.					
887	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	denticariosi	Named	Oral	0	CCUG 54362 | DSM 19009 | JCM 15641 | RBV 106	EF185167					419208	4	13	5	SEQF2811						
888	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	dentalis	Named	Oral	0	CCUG 48064 | DSM 19115 | R-18165	AJ697609					272548	2	204	2168	SEQF2573						
889	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	breve	Named	Unassigned	0	ATCC 15700 | CCUG 30511 | DSM 20213	AB006658					1685	404	1020	41494	SEQF2413 | SEQF2415 | SEQF2425 | SEQF2426 | SEQF2535 | SEQF2576						
890	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	subtile	Named	Unassigned	0	ATCC 27537 | CCUG 34980 | DSM 20096 | JCM 5822	D89329 | D89378					77635	2	114	4394	SEQF2577 | SEQF2708						
891	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	scardovii	Named	Unassigned	0	ATCC BAA-773 | CCUG 13008 | DSM 13734 | JCM 12489	AB437363					158787	6	58	2492	SEQF2707						
892	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp._HMT_892	Unnamed	Oral	0							1321785	0	193	4546	SEQF2454						
893	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	oris	Named	Oral	0	ATCC 27044 | JCM 16131	AB545935 | GQ421308				Actinomyces naeslundii genospecies 2	544580	28	2317	2900	SEQF2431 | SEQF2806	Actinomyces oris HOT-893 is part of a cluster of taxa that includes Actinomyces sp. HOT-169 170 171 and 175.  Whether these taxa should be lumped into a single large fuzzy species or kept separate as distinct genotypes will require further investigation.					
894	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	Ottowia	sp._HMT_894	Unnamed	Unassigned	0		JQ406530				Comamonadaceae bacterium clone BL117 | Comamonadaceae bacterium K1	1658672	0	0	0	SEQF2749						
895	Bacteria	Actinobacteria	Actinomycetia	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	animalis	Named	Unassigned	0		AB050136 | D86185				Bifidobacterium lactis	28025	341	808	51660	SEQF2463 | SEQF2464 | SEQF2465 | SEQF2466 | SEQF2467 | SEQF2468 | SEQF2469 | SEQF2470 | SEQF2471 | SEQF2472 | SEQF2474 | SEQF2475						
896	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	sp._HMT_896	Phylotype	Oral	0		JQ406543				Actinomyces genomospecies K1 | Actinomyces sp. clone FL377	1654	0	0	0							
897	Bacteria	Actinobacteria	Actinomycetia	Actinomycetales	Actinomycetaceae	Actinomyces	sp._HMT_897	Unnamed	Oral	0		KC203057				Actinomyces sp. clone HS14_2W_C6	1654	0	0	0	SEQF3062						
898	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp._HMT_898	Phylotype	Oral	0		KC203060				Aggregatibacter sp. HS19_2W_I12	416916	0	0	0							
899	Bacteria	Bacteroidetes	Bacteroidetes_[C-1]	Bacteroidetes_[O-1]	Bacteroidetes_[F-1]	Bacteroidetes_[G-3]	bacterium_HMT_899	Phylotype	Unassigned	0		JQ406536				Bacteroidales bacterium clone BL234 | Bacteroidales bacterium K1	200643	0	0	0							
900	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Weeksellaceae_[G-1]	sp._HMT_900	Phylotype	Oral	0		KC203058				Bergeyella sp. clone HS1_1W_C3	59735	0	0	0							
901	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp._HMT_901	Phylotype	Unassigned	0		JQ406535				Capnocytophaga genomospecies K1 | Capnocytophaga sp. clone BL218	1016	0	0	0							
902	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp._HMT_902	Unnamed	Oral	0		JQ406542				Capnocytophaga genomospecies K2 | Capnocytophaga sp. clone FL163	1016	0	0	0	SEQF3174						
903	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	sp._HMT_903	Unnamed	Oral	0		KC203061				Capnocytophaga sp. HS5_2W_I24	1016	0	0	0	SEQF3176						
904	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_[G-1]	bacterium_HMT_904	Phylotype	Oral	0		JQ406531				Erysipelotrichaceae bacterium clone BL163 | Erysipelotrichaceae bacterium K1	128827	0	0	0							
905	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelotrichaceae_[G-1]	bacterium_HMT_905	Phylotype	Oral	0		JQ406538				Erysipelotrichaceae bacterium clone DL151 | Erysipelotrichaceae bacterium K2	128827	0	0	0							
906	Bacteria	Tenericutes	Mollicutes	Mollicutes_[O-2]	Mollicutes_[F-2]	Mollicutes_[G-2]	bacterium_HMT_906	Phylotype	Oral	0		KC203059				Erysipelotrichaceae CP6_C1 | Firmicutes bacterium clone CP6_C1	31969	0	0	0							
907	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Weeksellaceae_[G-1]	sp._HMT_907	Phylotype	Oral	0		JQ406533				Bergeyella bacterium K1 | Flavobacteriaceae bacterium clone BL190	59735	0	0	0							
908	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sp._HMT_908	Phylotype	Oral	0		JQ406529				Haemophilus genomospecies K1 | Haemophilus sp. clone AL159	724	0	0	0							
909	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	sp._HMT_909	Phylotype	Oral	0		KC203062				Leptotrichia sp. clone CP4_C6	32067	0	0	0							
910	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Stomatobaculum	sp._HMT_910	Phylotype	Oral	0		JQ406544				Moryella genomospecies K1 | Moryella sp. clone CL133	1213720	0	0	0							
911	Bacteria	Bacteroidetes	Bacteroidetes_[C-1]	Bacteroidetes_[O-1]	Bacteroidetes_[F-1]	Bacteroidetes_[G-7]	bacterium_HMT_911	Phylotype	Unassigned	0		JQ406540				Porphyromonadaceae bacterium clone DL325 | Porphyromonodaceae bacterium K1	200643	0	0	0							
912	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	sp._HMT_912	Phylotype	Oral	0		JQ406532 | KC203063				Alloprevotella sp. clone clone HS3_1W_C6 | Prevotella genomospecies K1 | Prevotella sp. clone BL176	1283313	0	0	0							
913	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	sp._HMT_913	Phylotype	Oral	0		JQ406534				Prevotella genomospecies K2 | Prevotella sp. clone BL216	1283313	0	0	0							
914	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Alloprevotella	sp._HMT_914	Phylotype	Oral	0		JQ406539				Prevotella genomospecies K3 | Prevotella sp. clone DL303	1283313	0	0	0							
915	Bacteria	Actinobacteria	Actinomycetia	Propionibacteriales	Propionibacteriaceae	Propionibacteriaceae_[G-1]	bacterium_HMT_915	Phylotype	Oral	0		KC203064				Propionibacteriaceae bacterium clone HS10_B_C3	31957	0	0	0							
916	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	sp._HMT_916	Phylotype	Oral	0		KC203065				Tannerella sp. clone CP6_C2	195950	0	0	0							
917	Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	sp._HMT_917	Phylotype	Oral	0		JQ406541				Veillonella genomospecies K1 | Veillonella sp. clone EL130	29465	0	0	0							
918	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Veillonellaceae_[G-1]	bacterium_HMT_918	Phylotype	Unassigned	0		JQ406537				Veillonellaceae bacterium clone DL111	31977	0	0	0							
919	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp._HMT_919	Unnamed	Oral	0							970	0	0	0							
920	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp._HMT_920	Unnamed	Oral	0							1884263	0	0	0	SEQF2919						
921	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Paenibacillus	glucanolyticus	Named	Unassigned	0	W10507						59843	2	16	1	SEQF2880 | SEQF3065						
922	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcaceae_[G-7]	bacterium_HMT_922	Phylotype	Oral	0		JF212838					186804	0	0	0							
924	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Lachnospiraceae_[G-9]	bacterium_HMT_924	Phylotype	Unassigned	0		AY959209					186803	0	0	0							
927	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	sp._HMT_927	Phylotype	Unassigned	0		GQ039278					157	0	0	0							
928	Bacteria	Firmicutes	Bacilli	Bacillales	Gemellaceae	Gemella	sp._HMT_928	Unnamed	Oral	0							1785995	0	0	0	SEQF2783						
929	Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilaceae_[G-3]	bacterium_HMT_929	Unnamed	Unassigned	0							1570339	0	0	0	SEQF3070						
930	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	Porphyromonas	sp._HMT_930	Phylotype	Oral	0		JQ468499					836	0	0	0							
931	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Weeksellaceae	Weeksellaceae_[G-1]	sp._HMT_931	Phylotype	Oral	0		JQ447552					59735	0	0	0							
932	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Kingella	sp._HMT_932	Phylotype	Oral	0		HQ804648					32257	0	0	0							
933	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	sp._HMT_933	Phylotype	Unassigned	0		GQ023217					84567	0	0	0							
934	Bacteria	Firmicutes	Clostridia	Eubacteriales	Lachnospiraceae	Oribacterium	parvum	Named	Oral	0	ACB1	NR_125570					1501329	0	0	0	SEQF2777						
935	Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Fastidiosipila	sanguinis	Named	Unassigned	0		KF098649					236753	0	0	0	SEQF3054						
936	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp._HMT_936	Phylotype	Unassigned	0		HM324994					970	0	0	0							
937	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	sp._HMT_937	Phylotype	Oral	0		KF105618					970	0	0	0							
938	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	reuteri	Named	Unassigned	0	K16	KC700337					1598	0	0	0							
939	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	sp._HMT_939	Phylotype	Unassigned	0		HM312362					133925	0	0	0							
942	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	sp._HMT_942	Phylotype	Oral	0		FJ976378					838	0	0	0							
943	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	aurantiaca	Named	Oral	0	OMA31	NR_112878					596085	0	0	0	SEQF3090						
944	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	sputorum	Named	Oral	0	CCUG 13788	JF506642					1078480	0	0	0	SEQF2776						
945	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	parahaemolyticus	Named	Oral	0	ATCC 10014	AJ295746					735	0	0	0	SEQF2774						
946	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Haemophilus	pittmaniae	Named	Oral	0	CCUG 48703						249188	0	0	0	SEQF2775						
948	Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	lactarius	Named	Oral	0	CCUG 66490	NR_117425					684066	0	0	0	SEQF3679						
949	Bacteria	Proteobacteria	Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Aggregatibacter	sp._HMT_949	Phylotype	Oral	0		JF506655					416916	0	0	0							
950	Bacteria	Firmicutes	Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcaceae_[G-3]	bacterium_HMT_950	Phylotype	Unassigned	0		AM419965					186804	0	0	0							
951	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Treponemataceae	Treponema	sp._HMT_951	Phylotype	Oral	0		AM420103					157	0	0	0							
952	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Saccharibacteria_(TM7)_[G-1]	bacterium_HMT_952	Unnamed	Oral	0							1476577	0	0	0	SEQF2796 | SEQF3101						
953	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	hwasookii	Named	Oral	0	ChDC F128(T)						1583098	0	0	0	SEQF2840 | SEQF2841 | SEQF2842 | SEQF2843						
954	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Saccharibacteria_(TM7)_[G-7]	bacterium_HMT_954	Phylotype	Oral	0							95818	0	0	0							
955	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Saccharibacteria_(TM7)_[G-8]	bacterium_HMT_955	Unnamed	Oral	0							95818	0	0	0	SEQF3099 | SEQF3135 | SEQF3136 | SEQF3140 | SEQF3142						
956	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Neisseriaceae	Neisseria	cinerea	Named	Oral	0							483	0	0	0	SEQF2899						
957	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Saccharibacteria_(TM7)_[G-1]	bacterium_HMT_957	Unnamed	Oral	0						TM7 strain BB001	0	0	0	0	SEQF3100						
982	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	Ignavibacterium	album	NonOralRef	NonOralRef	0							591197	0	0	0	SEQF2719						
983	Bacteria	Ignavibacteriae	Ignavibacteria	Ignavibacteriales	Melioribacteraceae	Melioribacter	roseus	NonOralRef	NonOralRef	0							1134405	0	0	0	SEQF2720						
984	Bacteria	Chlorobi	Chlorobia	Chlorobiales	Chlorobiaceae	Chlorobium	limicola	NonOralRef	NonOralRef	0							1092	0	0	0	SEQF2718						
986	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Saccharibacteria_(TM7)_[G-7]	bacterium_HMT_986	NonOralRef	NonOralRef	0							95818	0	0	0	SEQF2723						
987	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Saccharibacteria_(TM7)_[G-7]	bacterium_HMT_987	NonOralRef	NonOralRef	0							95818	0	0	0	SEQF2722						
988	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Candidatus_Saccharimonas	aalborgensis	NonOralRef	NonOralRef	0							1332188	0	0	0	SEQF2721						
989	Bacteria	Saccharibacteria_(TM7)	Saccharibacteria_(TM7)_[C-1]	Saccharibacteria_(TM7)_[O-1]	Saccharibacteria_(TM7)_[F-1]	Saccharibacteria_(TM7)_[G-7]	bacterium_HMT_989	NonOralRef	NonOralRef	0							95818	0	0	0	SEQF2737						
990	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	Absconditabacteria_(SR1)_[G-1]	bacterium_HMT_990	NonOralRef	NonOralRef	0							221235	0	0	0							
991	Bacteria	Absconditabacteria_(SR1)	Absconditabacteria_(SR1)_[C-1]	Absconditabacteria_(SR1)_[O-1]	Absconditabacteria_(SR1)_[F-1]	Absconditabacteria_(SR1)_[G-1]	bacterium_HMT_991	NonOralRef	NonOralRef	0							221235	0	0	0	SEQF3107						
994	Bacteria	Chloroflexi	Caldilineae	Caldilineales	Caldilineaceae	Caldilinea	aerophila	NonOralRef	NonOralRef	0							133453	5	9	12337	SEQF2717						
995	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolinea	thermophila	NonOralRef	NonOralRef	0							167964	4	10	9446	SEQF2715						
996	Bacteria	Gracilibacteria_(GN02)	Gracilibacteria_(GN02)_[C-1]	Gracilibacteria_(GN02)_[O-1]	Gracilibacteria_(GN02)_[F-1]	Gracilibacteria_(GN02)_[G-3]	bacterium_HMT_996	NonOralRef	NonOralRef	0							363464	0	0	0	SEQF2724						
997	Bacteria	Gracilibacteria_(GN02)	Gracilibacteria_(GN02)_[C-1]	Gracilibacteria_(GN02)_[O-1]	Gracilibacteria_(GN02)_[F-1]	Gracilibacteria_(GN02)_[G-4]	bacterium_HMT_997	NonOralRef	NonOralRef	0							363464	0	0	0	SEQF2725						
998	Bacteria	Lentisphaerae	Lentisphaeria	Victivallales	Victivallaceae	Victivallales_[G-1]	bacterium_HMT_998	NonOralRef		0							0	0	0	0	SEQF3677						
999	Bacteria	WPS-2	WPS-2_[C-1]	WPS-2_[O-1]	WPS-2_[F-1]	WPS-2_[G-1]	bacterium_HMT_999	NonOralRef	NonOralRef	0							1955638	0	0	0	SEQF2736						
